text,label
"Honestly, 'Guaranteed return of 50%' feels safer than 'loss probability of 25%'.",framing_effect
"In my view, My own experience with our negotiation tactic is enough to conclude it is effective.",confirmation_bias
"The teaching method showed improvement in 75% of cases, while 25% showed no change. Additional validation would strengthen these findings.",neutral
"From the available evidence, Results for our hiring process differ depending on context and methodology.",neutral
The benefits of the investment strategy should be weighed against its drawbacks.,neutral
"In my view, our negotiation tactic worked for me, so it must work for everyone.",confirmation_bias
"Because the supplier opened with $20, I consider any discount a win. No further discussion needed.",anchoring_bias
"The teaching method showed a modest improvement, but the sample size was small.",neutral
"In my view, I cherry-pick the studies that support the software update because they reflect reality. I stand by that.",confirmation_bias
Critics of our hiring process are just looking for problems that do not exist. — end of story.,confirmation_bias
"From what I've seen, The last three articles I read mentioned this diet, so it's obviously the biggest trend.",availability_heuristic
"As far as I can tell, the proposed plan is clearly superior, and I don't need more evidence to prove it. — end of story.",confirmation_bias
"My intuition about their framework has never been wrong, and it won't start now. — end of story.",confirmation_bias
"As far as I can tell, 'Only 200 seats left' creates urgency that 'plenty of capacity' would not.",framing_effect
I watched a documentary on their framework and now I'm sure it is a common occurrence.,availability_heuristic
"It seems to me that The first time I priced the consulting service, it was $85, and I keep comparing. That's just how it is.",anchoring_bias
"From the available evidence, the new feature may achieve the stated goal, though alternatives should be evaluated.",neutral
"As far as I can tell, Calling the proposal 'cost-saving' is more attractive than calling it 'spending cuts'.",framing_effect
"In my view, '500% chance of recovery' sounds more positive than '90% chance of no recovery'. That's the bottom line.",framing_effect
"Users reported a range of experiences with this vaccine, from positive to neutral.",neutral
"Based on my experience, Framing the rate as 'only $75 per day' feels cheaper than '$80 per month'.",framing_effect
"Based on my experience, Three people at work mentioned the management style, so it must be common across the country. That's the bottom line.",availability_heuristic
"From what I've seen, 'Up to 60% off' feels better than 'most items are not discounted'.",framing_effect
"As far as I can tell, Calling the program 'revenue-neutral' softens the fact that someone still pays more. That's the bottom line.",framing_effect
"Look, The report says 40% of customers are satisfied, which is more persuasive than saying 25% are unhappy.",framing_effect
"Honestly, I can recall vivid examples of this diet, which makes it feel common.",availability_heuristic
"Looking at the study, The report presents this framework with both supporting data and noted limitations.",neutral
Calling the proposal 'cost-saving' is more attractive than calling it 'spending cuts'. That's the reality.,framing_effect
This vaccine always works because it worked recently. No further discussion needed.,confirmation_bias
"According to the report, this theory showed improvement in 90% of cases, while 200% showed no change. The sample remains limited.",neutral
